ID,Month,Latitude,Longitude
9421930,1,-3.595,43.26
9421930,1,-3.631,43.287
9421930,1,-3.669,43.317
9421930,1,-3.707,43.348
9421930,1,-3.746,43.381
9421930,1,-3.784,43.414
9421930,1,-3.823,43.448
9421930,1,-3.861,43.48
9421930,1,-3.898,43.511
9421930,1,-3.936,43.539
9421930,1,-3.961,43.573
9421930,1,-3.983,43.609
9421930,1,-4.0,43.634
9421930,1,-4.015,43.655
9421930,2,-4.027,43.673
9421930,2,-4.037,43.691
9421930,2,-4.044,43.708
9421930,2,-4.048,43.725
9421930,2,-4.048,43.743
9421930,2,-4.042,43.763
9421930,2,-4.006,43.79
9421930,2,-3.975,43.825
9421930,2,-3.934,43.845
9421930,2,-3.905,43.864
9421930,2,-3.907,43.862
9421930,2,-3.917,43.85
9421930,2,-3.932,43.832
9421930,2,-3.95,43.812
9421930,2,-3.972,43.792
9421930,2,-3.997,43.773
9421930,2,-4.025,43.757
9421930,2,-4.059,43.747
9421930,2,-4.107,43.744
9421930,2,-4.197,43.747
9421930,2,-4.281,43.77
9421930,2,-4.304,43.827
9421930,2,-4.308,43.892
9421930,2,-4.302,43.965
9421930,2,-4.29,44.046
9421930,2,-4.274,44.132
9421930,2,-4.255,44.224
9421930,2,-4.234,44.32
9421930,2,-4.21,44.42
9421930,2,-4.183,44.526
9421930,2,-4.147,44.645
9421930,2,-4.102,44.763
9421930,2,-4.076,44.854
9421930,2,-4.054,44.952
9421930,2,-4.041,45.0
9421930,2,-4.031,45.03
9421930,2,-4.021,45.049
9421930,2,-4.009,45.061
9421930,2,-3.994,45.069
9421930,2,-3.976,45.076
9421930,2,-3.95,45.083
9421930,2,-3.912,45.093
9421930,2,-3.823,45.113
9421930,2,-3.691,45.126
9421930,2,-3.576,45.174
9421930,2,-3.532,45.294
9421930,2,-3.55,45.375
9421930,2,-3.587,45.448
9421930,2,-3.637,45.516
9421930,2,-3.696,45.581
9421930,2,-3.761,45.641
9421930,2,-3.832,45.695
9421930,2,-3.908,45.743
9421930,2,-3.989,45.779
9421930,2,-4.079,45.782
9421930,2,-4.188,45.79
9421930,2,-4.319,45.821
9421930,2,-4.454,45.833
9421930,2,-4.599,45.866
9421930,2,-4.748,45.905
9421930,2,-4.898,45.946
9421930,2,-5.049,45.988
9421930,2,-5.2,46.03
9421930,2,-5.348,46.069
9421930,2,-5.493,46.105
9421930,2,-5.631,46.134
9421930,2,-5.752,46.151
9421930,2,-5.85,46.139
9421930,2,-5.926,46.128
9421930,2,-6.012,46.111
9421930,2,-6.074,46.101
9421930,2,-6.132,46.089
9421930,2,-6.187,46.078
9421930,2,-6.241,46.066
9421930,2,-6.295,46.054
9421930,2,-6.347,46.042
9421930,2,-6.398,46.029
9421930,2,-6.448,46.015
9421930,2,-6.498,45.997
9421930,2,-6.538,45.979
9421930,2,-6.607,45.974
9421930,2,-6.63,45.949
9421930,2,-6.629,45.896
9421930,2,-6.62,45.832
9421930,2,-6.606,45.763
9421930,2,-6.589,45.694
9421930,2,-6.57,45.627
9421930,2,-6.548,45.566
9421930,2,-6.525,45.515
9421930,2,-6.498,45.479
9421930,2,-6.453,45.471
9421930,2,-6.404,45.522
9421930,2,-6.422,45.607
9421930,2,-6.461,45.709
9421930,2,-6.519,45.822
9421930,2,-6.582,45.94
9421930,2,-6.649,46.062
9421930,2,-6.717,46.188
9421930,2,-6.785,46.317
9421930,2,-6.852,46.449
9421930,2,-6.916,46.585
9421930,2,-6.978,46.724
9421930,2,-7.034,46.868
9421930,2,-7.089,47.024
9421930,2,-7.047,47.215
9421930,2,-7.01,47.373
9421930,2,-6.988,47.539
9421930,2,-6.968,47.704
9421930,2,-6.949,47.867
9421930,2,-6.931,48.024
9421930,2,-6.914,48.176
9421930,2,-6.899,48.318
9421930,3,-6.885,48.447
9421930,3,-6.876,48.556
9421930,3,-6.878,48.623
9421930,3,-6.904,48.656
9421930,3,-6.916,48.646
9421930,3,-6.947,48.656
9421930,3,-6.945,48.646
9421930,3,-6.936,48.63
9421930,3,-6.924,48.611
9421930,3,-6.909,48.593
9421930,3,-6.891,48.577
9421930,3,-6.87,48.565
9421930,3,-6.845,48.561
9421930,3,-6.813,48.568
9421930,3,-6.757,48.608
9421930,3,-6.698,48.655
9421930,3,-6.631,48.7
9421930,3,-6.54,48.753
9421930,3,-6.412,48.793
9421930,3,-6.273,48.828
9421930,3,-6.126,48.863
9421930,3,-5.975,48.899
9421930,3,-5.82,48.939
9421930,3,-5.663,48.984
9421930,3,-5.505,49.039
9421930,3,-5.344,49.111
9421930,3,-5.169,49.226
9421930,3,-4.988,49.339
9421930,3,-4.806,49.469
9421930,3,-4.691,49.601
9421930,3,-4.6,49.717
9421930,3,-4.518,49.828
9421930,3,-4.442,49.935
9421930,3,-4.371,50.04
9421930,3,-4.306,50.142
9421930,3,-4.247,50.242
9421930,3,-4.195,50.339
9421930,3,-4.154,50.433
9421930,3,-4.14,50.513
9421930,3,-4.178,50.616
9421930,3,-4.23,50.706
9421930,3,-4.276,50.776
9421930,3,-4.34,50.798
9421930,3,-4.409,50.802
9421930,3,-4.479,50.796
9421930,3,-4.55,50.784
9421930,3,-4.62,50.769
9421930,3,-4.69,50.753
9421930,3,-4.756,50.74
9421930,3,-4.819,50.734
9421930,3,-4.877,50.75
9421930,3,-4.9,50.787
9421930,3,-4.899,50.809
9421930,3,-4.899,50.823
9421930,3,-4.891,50.833
9421930,3,-4.881,50.84
9421930,3,-4.871,50.845
9421930,3,-4.86,50.845
9421930,3,-4.851,50.84
9421930,3,-4.842,50.829
9421930,3,-4.835,50.81
9421930,3,-4.833,50.777
9421930,3,-4.848,50.705
9421930,3,-4.871,50.63
9421930,3,-4.909,50.597
9421930,3,-4.93,50.557
9421930,3,-4.923,50.517
9421930,3,-4.909,50.478
9421930,3,-4.892,50.439
9421930,3,-4.872,50.4
9421930,3,-4.849,50.363
9421930,3,-4.826,50.326
9421930,3,-4.8,50.291
9421930,3,-4.773,50.256
9421930,3,-4.747,50.22
9421930,3,-4.697,50.197
9421930,3,-4.651,50.192
9421930,3,-4.588,50.183
9421930,3,-4.531,50.192
9421930,3,-4.475,50.208
9421930,3,-4.418,50.229
9421930,3,-4.36,50.253
9421930,3,-4.302,50.279
9421930,3,-4.243,50.307
9421930,3,-4.183,50.336
9421930,3,-4.121,50.366
9421930,3,-4.055,50.401
9421930,3,-3.968,50.427
9421930,3,-3.873,50.463
9421930,3,-3.785,50.491
9421930,3,-3.706,50.528
9421930,3,-3.631,50.569
9421930,3,-3.557,50.612
9421930,3,-3.485,50.655
9421930,3,-3.414,50.699
9421930,3,-3.346,50.741
9421930,3,-3.28,50.78
9421930,3,-3.219,50.816
9421930,3,-3.169,50.842
9421930,3,-3.134,50.86
9421930,3,-3.1,50.877
9421930,3,-3.097,50.876
9421930,3,-3.122,50.915
9421930,3,-3.156,50.968
9421930,3,-3.195,51.029
9421930,3,-3.237,51.095
9421930,3,-3.28,51.165
9421930,3,-3.325,51.237
9421930,3,-3.369,51.31
9421930,3,-3.411,51.383
9727912,10,-6.504,39.377
9727913,9,-6.452,39.603
9729822,6,-5.893,39.537
9729822,6,-5.742,39.41
9729822,6,-5.585,39.346
9729822,6,-5.522,39.263
9729822,6,-5.43,39.219
9729822,6,-5.326,39.208
9729822,6,-5.245,39.171
9729822,6,-5.232,39.165
9729822,6,-5.238,39.148
9729822,6,-5.207,39.154
9729822,6,-5.143,39.2
9729822,6,-5.023,39.262
9729822,6,-4.853,39.342
9729822,6,-4.669,39.462
9729822,6,-4.476,39.534
9729822,6,-4.32,39.598
9729822,6,-4.324,39.589
2931,10,-5.842,39.646
2931,10,-5.721,39.549
2931,10,-5.602,39.48
2931,10,-5.517,39.406
2931,10,-5.406,39.323
2931,10,-5.278,39.22
2931,10,-5.202,39.22
2931,10,-5.107,39.234
13562,4,-5.962,39.748
13562,4,-5.688,39.7
13562,4,-5.459,39.599
13562,4,-5.217,39.537
13562,4,-5.086,39.546
13562,4,-4.907,39.671
13562,4,-4.716,39.724
13562,4,-4.585,39.788
13562,4,-4.439,39.871
13562,4,-4.272,39.868
13562,4,-4.019,39.964
13562,4,-3.801,40.084
13562,4,-3.604,40.209
13562,4,-3.377,40.359
13562,4,-3.102,40.601
13562,4,-2.922,40.783
13562,4,-2.758,40.939
13562,4,-2.544,41.179
13562,4,-2.396,41.471
13562,4,-2.253,41.739
13562,4,-2.127,41.97
13562,4,-2.039,42.172
13562,4,-1.963,42.353
13562,4,-1.894,42.542
13562,4,-1.823,42.744
13562,4,-1.759,42.987
13562,4,-1.707,43.178
13562,4,-1.679,43.354
13562,4,-1.67,43.522
13562,4,-1.647,43.684
13562,4,-1.595,43.832
13562,5,-1.543,43.969
13562,5,-1.491,44.073
13562,5,-1.409,44.188
13562,5,-1.314,44.298
13562,5,-1.21,44.397
13562,5,-1.092,44.463
13562,5,-0.991,44.527
13562,5,-0.832,44.619
13562,5,-0.687,44.656
13562,5,-0.543,44.712
13562,5,-0.369,44.776
13562,5,-0.214,44.849
13562,5,-0.049,44.921
13562,5,0.127,44.988
13562,5,0.268,45.067
13562,5,0.427,45.144
13562,5,0.579,45.213
13562,5,0.696,45.292
13562,5,0.81,45.401
13562,5,0.902,45.517
13562,5,1.017,45.636
13562,5,1.115,45.757
13562,5,1.198,45.89
13562,5,1.301,46.063
13562,5,1.371,46.194
13562,5,1.468,46.37
13562,5,1.536,46.566
13562,5,1.621,46.742
13562,5,1.676,46.933
13562,5,1.72,47.15
13562,5,1.774,47.34
13562,5,1.82,47.539
13562,5,1.836,47.712
13562,5,1.86,47.886
13562,5,1.861,48.06
13562,5,1.868,48.221
13562,5,1.846,48.385
13562,5,1.822,48.527
13562,5,1.809,48.666
13562,5,1.786,48.817
13562,5,1.753,48.94
13562,5,1.705,49.041
13562,5,1.633,49.153
13562,5,1.572,49.237
13562,5,1.497,49.337
13562,5,1.429,49.428
13562,5,1.367,49.526
13562,5,1.267,49.629
13562,5,1.176,49.735
13562,5,1.092,49.831
13562,5,0.994,49.94
13562,5,0.91,50.044
13562,5,0.823,50.151
13562,5,0.713,50.231
13562,5,0.613,50.3
13562,5,0.503,50.383
13562,5,0.405,50.468
13562,5,0.298,50.529
13562,5,0.186,50.606
13562,5,0.086,50.686
13562,5,-0.015,50.767
13562,5,-0.111,50.851
13562,5,-0.214,50.939
13562,5,-0.297,51.037
13562,5,-0.372,51.131
13562,5,-0.456,51.217
13562,5,-0.516,51.31
13562,5,-0.565,51.408
13562,5,-0.602,51.52
13562,5,-0.611,51.609
13562,5,-0.628,51.693
13562,5,-0.651,51.773
13562,5,-0.655,51.87
13562,5,-0.662,51.964
13562,5,-0.664,52.046
13562,5,-0.666,52.126
13562,5,-0.66,52.206
13562,5,-0.637,52.291
13562,5,-0.606,52.369
13562,5,-0.564,52.443
13562,5,-0.519,52.5
13562,5,-0.48,52.556
13562,5,-0.427,52.627
13562,5,-0.402,52.669
13562,5,-0.383,52.706
13562,5,-0.355,52.76
13562,5,-0.321,52.819
13562,5,-0.316,52.827
13562,5,-0.291,52.866
13562,5,-0.277,52.886
13562,5,-0.262,52.914
13562,5,-0.245,52.935
13562,5,-0.22,52.952
13562,5,-0.188,52.975
13562,5,-0.171,53.006
13562,5,-0.144,53.027
13562,5,-0.124,53.043
13562,5,-0.102,53.073
13562,5,-0.089,53.103
13562,5,-0.059,53.152
13562,5,-0.042,53.179
13562,5,0.001,53.207
13562,5,0.044,53.252
13562,5,0.089,53.282
13562,5,0.137,53.318
13562,5,0.187,53.334
13562,5,0.242,53.364
13562,5,0.316,53.398
13562,5,0.369,53.411
13562,5,0.466,53.437
13562,5,0.548,53.467
13562,5,0.614,53.499
13562,5,0.681,53.533
13562,5,0.75,53.569
13562,5,0.821,53.622
13562,5,0.891,53.663
13562,5,0.961,53.713
13562,5,1.025,53.755
13562,5,1.078,53.817
13562,5,1.149,53.877
13562,5,1.208,53.944
13562,5,1.255,54.009
13562,5,1.311,54.091
13562,5,1.339,54.151
13562,6,1.377,54.217
13562,6,1.389,54.297
13562,6,1.406,54.382
13562,6,1.399,54.445
13562,6,1.399,54.516
13562,6,1.377,54.596
13562,6,1.366,54.676
13562,6,1.324,54.765
13562,6,1.316,54.846
13562,6,1.3,54.919
13562,6,1.263,54.991
13562,6,1.218,55.061
13562,6,1.186,55.121
13562,6,1.156,55.178
13562,6,1.108,55.214
13562,6,1.06,55.266
13562,6,0.992,55.316
13562,6,0.928,55.37
13562,6,0.843,55.415
13562,6,0.749,55.466
13562,6,0.653,55.525
13562,6,0.552,55.567
13562,6,0.452,55.611
13562,6,0.356,55.642
13562,6,0.26,55.644
13562,6,0.159,55.676
13562,6,0.056,55.719
13562,6,-0.047,55.769
13562,6,-0.147,55.825
13562,6,-0.242,55.89
13562,6,-0.33,55.948
13562,6,-0.436,56.024
13562,6,-0.549,56.079
13562,6,-0.65,56.154
13562,6,-0.759,56.202
13562,6,-0.851,56.257
13562,6,-0.952,56.321
13562,6,-1.042,56.372
13562,6,-1.124,56.425
13562,6,-1.198,56.491
13562,6,-1.269,56.559
13562,6,-1.31,56.635
13562,6,-1.354,56.722
13562,6,-1.396,56.805
13562,6,-1.433,56.883
13562,6,-1.463,56.935
13562,6,-1.491,56.998
13562,6,-1.508,57.058
13562,6,-1.517,57.095
13562,6,-1.508,57.147
13562,6,-1.482,57.203
13562,6,-1.453,57.262
13562,6,-1.45,57.338
13562,6,-1.44,57.404
13562,6,-1.412,57.477
13562,6,-1.391,57.544
13562,6,-1.382,57.628
13562,6,-1.388,57.687
13562,6,-1.405,57.75
13562,6,-1.416,57.813
13562,6,-1.43,57.903
13562,6,-1.437,57.976
13562,6,-1.448,58.054
13562,6,-1.447,58.117
13562,6,-1.455,58.184
13562,6,-1.453,58.257
13562,6,-1.452,58.332
13562,6,-1.437,58.398
13562,6,-1.422,58.476
13562,6,-1.417,58.542
13562,6,-1.405,58.616
13562,6,-1.378,58.699
13562,6,-1.357,58.776
13562,6,-1.334,58.849
13562,6,-1.31,58.921
13562,6,-1.287,58.998
13562,6,-1.257,59.102
13562,6,-1.262,59.176
13562,6,-1.271,59.269
13562,6,-1.27,59.358
13562,6,-1.262,59.435
13562,6,-1.264,59.535
13562,6,-1.25,59.635
13562,6,-1.246,59.716
13562,6,-1.248,59.827
13562,6,-1.245,59.929
13562,6,-1.235,60.052
13562,6,-1.231,60.153
13562,6,-1.232,60.263
13562,6,-1.24,60.368
13562,6,-1.234,60.484
13562,6,-1.243,60.594
13562,6,-1.263,60.703
13562,6,-1.288,60.817
13562,6,-1.32,60.928
13562,6,-1.354,61.036
13562,6,-1.395,61.155
13562,6,-1.411,61.286
13562,6,-1.438,61.409
13562,6,-1.485,61.56
13562,6,-1.528,61.717
13562,6,-1.575,61.869
13562,6,-1.634,62.015
13562,6,-1.684,62.162
13562,6,-1.748,62.316
13562,6,-1.807,62.454
13562,6,-1.852,62.581
13562,6,-1.888,62.711
13562,6,-1.927,62.84
13562,6,-1.969,62.969
13562,6,-1.999,63.081
13562,6,-2.021,63.199
13562,6,-2.056,63.316
13562,6,-2.065,63.423
13562,6,-2.06,63.513
13562,6,-2.049,63.598
13562,6,-2.042,63.682
13562,6,-2.014,63.778
13562,6,-2.009,63.882
13562,6,-1.987,63.966
13562,7,-1.978,64.057
13562,7,-1.975,64.156
13562,7,-1.98,64.267
13562,7,-1.969,64.35
13562,7,-1.987,64.446
13562,7,-1.985,64.542
13562,7,-1.988,64.62
13562,7,-1.969,64.687
13562,7,-1.965,64.774
13562,7,-1.945,64.844
13562,7,-1.909,64.897
13562,7,-1.843,64.938
13562,7,-1.77,64.969
13562,7,-1.687,64.976
13562,7,-1.604,64.975
13562,7,-1.517,64.986
13562,7,-1.407,64.988
13562,7,-1.31,64.976
13562,7,-1.217,64.946
13562,7,-1.142,64.933
13562,7,-1.065,64.913
13562,7,-0.974,64.898
13562,7,-0.916,64.89
13562,7,-0.877,64.86
13562,7,-0.852,64.834
13562,7,-0.828,64.806
13562,7,-0.828,64.792
13562,7,-0.835,64.752
13562,7,-0.859,64.753
13562,7,-0.875,64.752
13562,7,-0.891,64.737
13562,7,-0.905,64.724
13562,7,-0.917,64.703
13562,7,-0.918,64.718
13562,7,-0.92,64.73
13562,7,-0.922,64.735
13562,7,-0.925,64.717
13562,7,-0.939,64.716
13562,7,-0.964,64.724
13562,7,-0.986,64.7
13562,7,-0.991,64.68
13562,7,-1.004,64.652
13562,7,-1.034,64.636
13562,7,-1.064,64.608
13562,7,-1.124,64.587
13562,7,-1.141,64.558
13562,7,-1.194,64.534
13562,7,-1.223,64.499
13562,7,-1.273,64.48
13562,7,-1.31,64.469
13562,7,-1.354,64.461
13562,7,-1.37,64.448
13562,7,-1.375,64.443
13562,7,-1.381,64.422
13562,7,-1.392,64.41
13562,7,-1.396,64.399
13562,7,-1.428,64.389
13562,7,-1.473,64.369
13562,7,-1.529,64.363
13562,7,-1.602,64.358
13562,7,-1.666,64.355
13562,7,-1.723,64.359
13562,7,-1.772,64.356
13562,7,-1.798,64.37
13562,7,-1.844,64.392
13562,7,-1.888,64.423
13562,7,-1.912,64.447
13562,7,-1.938,64.464
13562,7,-1.977,64.498
13562,7,-2.01,64.514
13562,7,-2.023,64.524
13562,7,-2.034,64.519
13562,7,-2.069,64.531
13562,7,-2.095,64.531
13562,7,-2.107,64.528
13562,7,-2.136,64.527
13562,7,-2.185,64.548
13562,7,-2.25,64.557
13562,7,-2.274,64.61
13562,7,-2.316,64.615
13562,7,-2.342,64.652
13562,7,-2.383,64.674
13562,7,-2.356,64.711
13562,7,-2.344,64.751
13562,7,-2.325,64.78
13562,7,-2.308,64.798
13562,7,-2.295,64.823
13562,7,-2.273,64.866
13562,7,-2.264,64.88
13562,7,-2.24,64.874
13562,7,-2.213,64.872
13562,7,-2.162,64.873
13562,7,-2.136,64.848
13562,7,-2.103,64.809
13562,7,-2.08,64.746
13562,7,-2.056,64.692
13562,7,-2.043,64.641
13562,7,-2.036,64.558
13562,7,-2.031,64.478
13562,7,-2.027,64.418
13562,7,-2.031,64.32
13562,7,-2.059,64.268
13562,7,-2.088,64.18
13562,7,-2.126,64.096
13562,7,-2.187,64.033
13562,7,-2.274,63.966
13562,7,-2.355,63.903
13562,7,-2.416,63.837
13562,7,-2.499,63.802
13562,7,-2.573,63.777
13562,7,-2.603,63.725
13562,7,-2.646,63.685
13562,7,-2.694,63.668
13562,7,-2.734,63.712
13562,7,-2.817,63.634
13562,7,-2.836,63.629
13562,7,-2.871,63.644
13562,7,-2.893,63.636
13562,7,-2.917,63.643
13562,7,-2.911,63.644
13562,7,-2.898,63.638
13562,7,-2.876,63.626
13562,7,-2.848,63.608
13562,7,-2.843,63.569
13562,8,-2.843,63.542
13562,8,-2.869,63.513
13562,8,-2.897,63.484
13562,8,-2.942,63.464
13562,8,-2.981,63.457
13562,8,-3.006,63.448
13562,8,-3.017,63.437
13562,8,-3.041,63.433
13562,8,-3.067,63.424
13562,8,-3.092,63.416
13562,8,-3.114,63.423
13562,8,-3.127,63.396
13562,8,-3.155,63.419
13562,8,-3.157,63.43
13562,8,-3.175,63.432
13562,8,-3.208,63.445
13562,8,-3.236,63.458
13562,8,-3.274,63.477
13562,8,-3.288,63.486
13562,8,-3.317,63.492
13562,8,-3.345,63.52
13562,8,-3.354,63.529
13562,8,-3.388,63.534
13562,8,-3.446,63.556
